,start,end,nsnps,nsamplecov,tree
22,440000,540000,15.0,18.0,"(reference:1e-06,(FLSF33:1e-06,(AR:0.00441576,FLBA140:0.0441776)100:0.00101835)100:1e-06,(DU:1e-06,(DO:1e-06,(FLCK216:1e-06,(BJSL25:1e-06,(BJVL19:1e-06,(BJSB3:1e-06,((HE:1e-06,NI:1e-06)100:0.0130478,(CH:1e-06,((CRL0030:1e-06,TXMD3:1e-06)100:0.00433248,(CRL0001:0.00480962,(CUVN10:1e-06,FLSF54:1e-06)100:1e-06)100:0.0102196)100:0.0199596)100:0.00489577)100:0.0234142)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06);"
23,460000,560000,13.0,15.0,"(reference:1e-06,((FLCK216:1e-06,DO:1e-06)100:1e-06,((BJSL25:1e-06,BJVL19:1e-06)100:1e-06,(BJSB3:1e-06,(AR:0.00537635,FLBA140:0.0256829)100:0.000123017)100:1e-06)100:1e-06)100:1e-06,(DU:1e-06,(CH:1e-06,((TXMD3:1e-06,CRL0030:1e-06)100:0.00524394,(CRL0001:0.00434789,(CUVN10:1e-06,FLSF54:1e-06)100:1e-06)100:0.00863981)100:0.0212482)100:0.00799092)100:1e-06);"
24,480000,580000,13.0,15.0,"(reference:1e-06,((FLCK216:1e-06,DO:1e-06)100:1e-06,((BJSL25:1e-06,BJVL19:1e-06)100:1e-06,(BJSB3:1e-06,(AR:0.00537635,FLBA140:0.0256829)100:0.000123017)100:1e-06)100:1e-06)100:1e-06,(DU:1e-06,(CH:1e-06,((TXMD3:1e-06,CRL0030:1e-06)100:0.00524394,(CRL0001:0.00434789,(CUVN10:1e-06,FLSF54:1e-06)100:1e-06)100:0.00863981)100:0.0212482)100:0.00799092)100:1e-06);"
25,500000,600000,13.0,15.0,"(reference:1e-06,((FLCK216:1e-06,DO:1e-06)100:1e-06,((BJSL25:1e-06,BJVL19:1e-06)100:1e-06,(BJSB3:1e-06,(AR:0.00537635,FLBA140:0.0256829)100:0.000123017)100:1e-06)100:1e-06)100:1e-06,(DU:1e-06,(CH:1e-06,((TXMD3:1e-06,CRL0030:1e-06)100:0.00524394,(CRL0001:0.00434789,(CUVN10:1e-06,FLSF54:1e-06)100:1e-06)100:0.00863981)100:0.0212482)100:0.00799092)100:1e-06);"
26,520000,620000,0.0,5.0,
27,540000,640000,,,
28,560000,660000,1.0,4.0,
29,580000,680000,7.0,17.0,"(TXGR3:0.0300899,reference:0.0196403,(((FLBA140:1e-06,MXED8:1e-06)100:1e-06,(FLSF47:1e-06,FLWO6:1e-06)100:0.00903302)100:0.00898338,((MXGT4:0.011913,BJSL25:1e-06)100:1e-06,(FLSF33:1e-06,((FLCK18:1e-06,FLSF54:1e-06)100:1e-06,(HNDA09:1e-06,(BZBB1:1e-06,(CUCA4:1e-06,(CRL0001:1e-06,(FLAB109:1e-06,CUVN10:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0112171)100:1e-06)100:1e-06)100:0.00656765);"
30,600000,700000,14.0,19.0,"(AR:1e-06,reference:0.0138801,(TXGR3:0.0437036,(((FLSF47:1e-06,FLWO6:1e-06)100:0.00905297,(FLBA140:1e-06,MXED8:1e-06)100:1e-06)100:0.00900721,(FLSF33:1e-06,(BJSL25:1e-06,(MXGT4:0.00586321,(BJVL19:1e-06,(HNDA09:1e-06,(CRL0001:1e-06,((FLCK18:1e-06,FLSF54:1e-06)100:1e-06,(BZBB1:1e-06,(CUCA4:1e-06,(CUVN10:1e-06,FLAB109:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00174184)100:0.00507775)100:1e-06)100:1e-06)100:0.000921052)100:0.0133611)100:1e-06);"
31,620000,720000,14.0,19.0,"(AR:1e-06,reference:0.0138801,(TXGR3:0.0437036,(((FLSF47:1e-06,FLWO6:1e-06)100:0.00905297,(FLBA140:1e-06,MXED8:1e-06)100:1e-06)100:0.00900721,(FLSF33:1e-06,(BJSL25:1e-06,(MXGT4:0.00586321,(BJVL19:1e-06,(HNDA09:1e-06,(CRL0001:1e-06,((FLCK18:1e-06,FLSF54:1e-06)100:1e-06,(BZBB1:1e-06,(CUCA4:1e-06,(CUVN10:1e-06,FLAB109:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00174184)100:0.00507775)100:1e-06)100:1e-06)100:0.000921052)100:0.0133611)100:1e-06);"
32,640000,740000,15.0,21.0,"(reference:0.0206068,(DU:0.0105731,TXGR3:0.044899)100:0.00026975,(AR:1e-06,(MXGT4:0.00285534,((FLSF33:1e-06,((FLWO6:1e-06,FLSF47:1e-06)100:0.00914041,(MXED8:1e-06,FLBA140:1e-06)100:1e-06)100:0.0035657)100:0.00550623,((FLSA185:0.0110554,(BJVL19:1e-06,BJSL25:0.0116111)100:1e-06)100:1e-06,(HNDA09:1e-06,(CRL0001:1e-06,(FLSF54:1e-06,(FLCK18:1e-06,(CUCA4:1e-06,(CUVN10:1e-06,(BZBB1:1e-06,FLAB109:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00891125)100:1e-06)100:0.00245996)100:0.00721755)100:1e-06);"
33,660000,760000,24.0,25.0,"(DU:0.0038389,reference:0.0150191,(FLSA185:0.00564391,((CUSV6:1e-06,FLSF33:0.00232008)100:1.40293e-06,((TXGR3:1e-06,NI:1e-06)100:0.0380241,(((MXED8:1e-06,FLBA140:1e-06)100:1e-06,(MXSA3017:1e-06,(CRL0030:1e-06,(FLAB109:0.00371016,FLSF47:1e-06)100:0.00124734)100:1e-06)100:0.00219447)100:0.00695886,(BJSL25:0.00685349,(AR:1e-06,(MXGT4:0.00184631,(BJVL19:1e-06,((FLSF54:1e-06,(FLWO6:0.00402406,FLCK18:1e-06)100:1e-06)100:1e-06,((CRL0001:1e-06,HNDA09:1e-06)100:1e-06,(CUVN10:1e-06,(CUCA4:1e-06,BZBB1:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00288527)100:0.00378309)100:0.00462586)100:0.00492483)100:0.00193113)100:0.00205912)100:1e-06)100:1e-06);"
34,680000,780000,19.0,22.0,"(reference:0.0113315,(DU:0.00366652,(CUSV6:1e-06,FLSF33:0.00277762)100:1e-06)100:1e-06,(FLSA185:0.0055624,((TXGR3:1e-06,NI:1e-06)100:0.0349264,(FLSF54:1e-06,((CRL0030:1e-06,FLSF47:1e-06)100:1e-06,((FLBA140:1e-06,(FLAB109:1e-06,MXSA3017:1e-06)100:1e-06)100:0.00925595,(BJSL25:0.00663123,((AR:1e-06,FLCK18:1e-06)100:1e-06,(BJVL19:1e-06,(FLWO6:1e-06,(MXED8:1e-06,(MXGT4:1e-06,(CRL0001:1e-06,HNDA09:1e-06)100:1e-06)100:0.003126)100:1e-06)100:0.00129381)100:1e-06)100:0.00543633)100:0.00284581)100:0.00273963)100:1e-06)100:0.00238415)100:0.00282833)100:1e-06);"
35,700000,800000,19.0,30.0,"(DU:0.0054778,reference:0.00984643,(FLSA185:0.00661993,(FLSF33:0.00220793,(NI:0.0238946,(FLSF54:1e-06,(FLSF47:1e-06,(CRL0030:0.00374802,(LALC2:1e-06,(CUCA4:1e-06,(HNDA09:1e-06,(EN:1e-06,(DO:1e-06,(BZBB1:1e-06,(TXMD3:1e-06,(FLMO62:1e-06,(CRL0001:1e-06,((CUSV6:1e-06,(MXSA3017:1e-06,(FLAB109:1e-06,FLBA140:1e-06)100:1e-06)100:1e-06)100:0.00765266,(CUVN10:1e-06,(BJSL25:0.00666104,(TXGR3:1e-06,(MXED8:1e-06,(FLWO6:1e-06,(BJVL19:1e-06,(MXGT4:1e-06,(AR:1e-06,FLCK18:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00550809)100:1e-06)100:0.00280987)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00274686)100:1e-06)100:1e-06)100:0.00248727)100:0.00243728)100:1e-06)100:1e-06);"
36,720000,820000,19.0,30.0,"(DU:0.0054778,reference:0.00984643,(FLSA185:0.00661993,(FLSF33:0.00220793,(NI:0.0238946,(FLSF54:1e-06,(FLSF47:1e-06,(CRL0030:0.00374802,(LALC2:1e-06,(CUCA4:1e-06,(HNDA09:1e-06,(EN:1e-06,(DO:1e-06,(BZBB1:1e-06,(TXMD3:1e-06,(FLMO62:1e-06,(CRL0001:1e-06,((CUSV6:1e-06,(MXSA3017:1e-06,(FLAB109:1e-06,FLBA140:1e-06)100:1e-06)100:1e-06)100:0.00765266,(CUVN10:1e-06,(BJSL25:0.00666104,(TXGR3:1e-06,(MXED8:1e-06,(FLWO6:1e-06,(BJVL19:1e-06,(MXGT4:1e-06,(AR:1e-06,FLCK18:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00550809)100:1e-06)100:0.00280987)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00274686)100:1e-06)100:1e-06)100:0.00248727)100:0.00243728)100:1e-06)100:1e-06);"
37,740000,840000,27.0,33.0,"(FLSF33:1e-06,reference:1e-06,((FLSA185:0.0037181,DU:0.00372139)100:1e-06,((CH:1e-06,(NI:1e-06,HE:1e-06)100:0.00714497)100:0.0225033,((FLSF47:1e-06,(FLSF54:1e-06,HNDA09:0.0136524)100:0.000512315)100:0.00925693,((BJSB3:1e-06,CRL0030:0.00223932)100:1e-06,(CRL0001:1e-06,(MXED8:1e-06,(LALC2:1e-06,(CUCA4:1e-06,((BJSL25:1e-06,(MXGT4:1e-06,(BJVL19:1e-06,(FLWO6:1e-06,(AR:1e-06,FLCK18:1e-06)100:0.0154086)100:1e-06)100:1e-06)100:1e-06)100:0.00778084,(FLMO62:1e-06,(TXMD3:1e-06,(EN:1e-06,(BZBB1:1e-06,(DO:1e-06,(CUVN10:1e-06,(TXGR3:1e-06,(CUSV6:1e-06,(FLAB109:1e-06,(MXSA3017:1e-06,FLBA140:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00379968)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00285959)100:1e-06)100:0.00325841)100:0.00315527)100:1e-06);"
38,760000,860000,17.0,31.0,"(reference:1e-06,((FLSA185:1e-06,FLSF54:1e-06)100:0.0156723,(CUCA4:1e-06,((BJSB3:1e-06,CRL0030:0.00376213)100:1e-06,(CRL0001:1e-06,(FLSF33:1e-06,(FLAB109:0.00276628,(BJSL25:1e-06,BJVL19:1e-06)100:1e-06)100:0.00341085)100:1e-06)100:1e-06)100:1e-06)100:0.00027099)100:0.00760555,((CH:1e-06,(NI:1e-06,HE:1e-06)100:0.0081436)100:0.024927,(MXED8:1e-06,(DO:1e-06,(EN:1e-06,(CUSV6:1e-06,(TXMD3:1e-06,(TXGR3:1e-06,(FLSF47:1e-06,(MXSA3017:1e-06,(FLBA140:1e-06,(LALC2:1e-06,(BZBB1:1e-06,(CUVN10:1e-06,(FLMO62:1e-06,(MXGT4:1e-06,(HNDA09:1e-06,(DU:1e-06,AR:1e-06)100:0.0117068)100:0.0190908)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00535171)100:1e-06);"
39,780000,880000,24.0,33.0,"(reference:1e-06,(CH:1e-06,(NI:1e-06,HE:1e-06)100:0.00810222)100:0.0248403,((MXGT4:1e-06,BJVL19:1e-06)100:0.00855998,((BJSB3:1e-06,BJSL25:1e-06)100:0.00358393,(TXGR3:1e-06,(CUVN10:1e-06,((CRL0001:1e-06,((FLSA185:1e-06,FLSF54:1e-06)100:0.0188429,(CRL0030:0.00582727,(HNDA09:1e-06,CUSV6:1e-06)100:1e-06)100:0.0031755)100:0.000362003)100:1e-06,(CUCA4:1e-06,(FLMO62:1e-06,(LALC2:1e-06,(BZBB1:1e-06,(FLSF47:1e-06,(DO:1e-06,(TXMD3:1e-06,(MXSA3017:1e-06,((DU:1e-06,AR:1e-06)100:0.0144111,(EN:1e-06,(FLWO6:1e-06,(SCCU3:1e-06,(FLSF33:0.00273224,(FLAB109:1e-06,(FLBA140:1e-06,MXED8:1e-06)100:1e-06)100:1e-06)100:0.00270792)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00274215)100:1e-06)100:1e-06)100:1e-06)100:0.0294798)100:1e-06);"
40,800000,900000,18.0,29.0,"(reference:0.0172146,((CH:1e-06,(HE:1e-06,NI:1e-06)100:0.010349)100:0.0257377,(MXGT4:1e-06,(BJSL25:1e-06,BJSB3:1e-06)100:1e-06)100:1e-06)100:0.00456698,((CRL0001:1e-06,(TXGR3:1e-06,(CUVN10:1e-06,(BZBB1:1e-06,(CRL0030:0.00205696,(CUSV6:1e-06,(HNDA09:1e-06,(CUCA4:1e-06,(FLSF47:1e-06,(TXWV2:1e-06,FLSF54:0.00719552)100:1e-06)100:1e-06)100:0.000277317)100:0.00700521)100:1e-06)100:0.0149445)100:0.000750669)100:1e-06)100:1e-06)100:1e-06,(TXMD3:1e-06,(AR:0.0166397,(SCCU3:1e-06,(EN:1e-06,(FLWO6:1e-06,(DU:1e-06,(FLBA140:1e-06,(MXED8:1e-06,(FLAB109:1e-06,(FLSF33:1e-06,BJVL19:1e-06)100:0.00310015)100:1e-06)100:1e-06)100:0.00307561)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00313267)100:1e-06);"
41,820000,920000,18.0,29.0,"(reference:0.0172146,((CH:1e-06,(HE:1e-06,NI:1e-06)100:0.010349)100:0.0257377,(MXGT4:1e-06,(BJSL25:1e-06,BJSB3:1e-06)100:1e-06)100:1e-06)100:0.00456698,((CRL0001:1e-06,(TXGR3:1e-06,(CUVN10:1e-06,(BZBB1:1e-06,(CRL0030:0.00205696,(CUSV6:1e-06,(HNDA09:1e-06,(CUCA4:1e-06,(FLSF47:1e-06,(TXWV2:1e-06,FLSF54:0.00719552)100:1e-06)100:1e-06)100:0.000277317)100:0.00700521)100:1e-06)100:0.0149445)100:0.000750669)100:1e-06)100:1e-06)100:1e-06,(TXMD3:1e-06,(AR:0.0166397,(SCCU3:1e-06,(EN:1e-06,(FLWO6:1e-06,(DU:1e-06,(FLBA140:1e-06,(MXED8:1e-06,(FLAB109:1e-06,(FLSF33:1e-06,BJVL19:1e-06)100:0.00310015)100:1e-06)100:1e-06)100:0.00307561)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00313267)100:1e-06);"
42,840000,940000,9.0,26.0,"(reference:0.0413763,(EN:1e-06,(SCCU3:1e-06,(BJSB3:1e-06,BJSL25:1e-06)100:0.0014896)100:1e-06)100:0.0021479,((TXGR3:1e-06,(CUVN10:1e-06,FLSF54:0.00368387)100:1e-06)100:1e-06,((CRL0001:1e-06,(CUSV6:1e-06,(HNDA09:1e-06,(CRL0030:1e-06,(FLSF47:1e-06,CUCA4:1e-06)100:1e-06)100:0.00501257)100:1e-06)100:0.00480006)100:1e-06,(AR:1e-06,(DU:1e-06,(FLWO6:1e-06,((FLAB109:1e-06,(MXED8:1e-06,FLBA140:1e-06)100:1e-06)100:1e-06,(TXMD3:1e-06,(MXGT4:1e-06,(BJVL19:1e-06,(BZBB1:1e-06,(TXWV2:1e-06,FLSF33:0.0036368)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00364638)100:1e-06)100:1e-06)100:0.00364038)100:1e-06)100:1e-06);"
43,860000,960000,18.0,30.0,"(MXSA3017:0.0175145,reference:0.0048043,(FLCK18:0.00388802,(TXGR3:1e-06,(CUVN10:1e-06,((DU:1e-06,(DO:0.0118486,(EN:1e-06,(AR:0.0115974,(FLWO6:1e-06,(FLBA140:1e-06,(MXED8:1e-06,(FLAB109:1e-06,(MXGT4:1e-06,(TXWV2:1e-06,FLSF33:0.00152679)100:1e-06)100:0.00214258)100:1e-06)100:1e-06)100:0.003653)100:1e-06)100:1e-06)100:1e-06)100:0.00572064)100:1e-06,((BJSL25:1e-06,(BJSB3:1e-06,SCCU3:1e-06)100:1e-06)100:0.00559687,(CUSV6:1e-06,((HNDA09:1e-06,(FLSF54:1e-06,(CUCA4:1e-06,FLSF47:1e-06)100:1e-06)100:0.00489817)100:1e-06,(BJVL19:1e-06,(TXMD3:1e-06,(BZBB1:1e-06,(FLSA185:1e-06,(CRL0030:1e-06,CRL0001:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00290281)100:1e-06)100:0.0042341)100:1e-06)100:1e-06)100:1e-06)100:0.0272634)100:0.00174881);"
44,880000,980000,10.0,26.0,"(reference:0.00307862,(DO:0.012448,(AR:0.0244525,EN:1e-06)100:1e-06)100:0.012353,(MXSA3017:0.0179446,(FLCK18:0.00394145,(SCCU3:0.0118217,(CUSV6:1e-06,((BJSL25:1e-06,(TXMD3:1e-06,(TXWV2:1e-06,MXGT4:0.00578764)100:1e-06)100:1e-06)100:1e-06,(BJVL19:1e-06,(FLBA140:1e-06,(FLSF33:1e-06,(FLSF54:1e-06,(MXED8:1e-06,(FLSA185:1e-06,(FLAB109:1e-06,(CUVN10:1e-06,(CRL0001:1e-06,(CRL0030:1e-06,(BZBB1:1e-06,(HNDA09:1e-06,(CUCA4:1e-06,FLSF47:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00429812)100:0.00360506)100:0.000468385)100:0.0181321)100:0.00205927)100:8.86598e-05);"
45,900000,1000000,9.0,15.0,"(MXSA3017:0.0175361,reference:0.000205676,(CUVN10:1e-06,(SCCU3:0.012234,(FLCK18:0.00384135,((DO:0.0126498,(AR:0.0247774,EN:1e-06)100:1e-06)100:0.0122042,(MXGT4:0.0118841,(FLSA185:1e-06,(FLAB109:1e-06,(CRL0001:1e-06,(CRL0030:1e-06,(BZBB1:1e-06,HNDA09:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00461871)100:0.00574142)100:0.0153376)100:0.0021282)100:7.54866e-05)100:0.00247827);"
46,920000,1020000,14.0,20.0,"(FLSF54:1e-06,reference:1e-06,(NI:1e-06,((DO:0.0106604,(EN:1e-06,AR:0.0242471)100:1e-06)100:0.0106913,((CH:1e-06,(MXSA3017:0.0173614,BJVL19:0.0057699)100:0.000221718)100:1e-06,(CUVN10:1e-06,(FLCK18:0.00380781,(SCCU3:0.0119827,((FLAB109:1e-06,(DU:1e-06,MXGT4:0.00683107)100:0.000452511)100:0.0028207,(FLSA185:1e-06,(CRL0001:1e-06,(CRL0030:1e-06,(BZBB1:1e-06,HNDA09:1e-06)100:1e-06)100:1e-06)100:0.00478103)100:0.00011979)100:0.000319978)100:0.0189505)100:0.000334157)100:0.00419235)100:1e-06)100:1e-06)100:1e-06);"
47,940000,1040000,19.0,27.0,"(CH:1e-06,reference:0.00367809,(DO:0.0227668,(NI:1e-06,((FLSF54:1e-06,(FLCK18:1e-06,(TXGR3:1e-06,(MXED8:1e-06,(TXMD3:1e-06,(SCCU3:1e-06,(BJSL25:1e-06,BJVL19:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00787311)100:0.00648931)100:1e-06,(CUSV6:1e-06,(MXSA3017:0.0114774,(CUVN10:1e-06,((EN:1e-06,(DU:1e-06,(MXGT4:1e-06,AR:1e-06)100:0.0058259)100:0.00269139)100:0.00518788,(FLWO6:1e-06,(FLMO62:1e-06,(FLSA185:1e-06,(FLAB109:0.00408735,(BZBB1:0.0189774,(HNDA09:1e-06,(CRL0030:1e-06,CRL0001:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00209259)100:0.00537817)100:0.00326937)100:0.0039958)100:0.0040116)100:0.00295363)100:1e-06)100:1e-06);"
48,960000,1060000,14.0,31.0,"(BJSB3:1e-06,reference:0.0067176,(DO:0.0202108,((CUSV6:1e-06,(HNDA09:1e-06,(CUVN10:1e-06,(BZBB1:0.0124792,(SCCU3:1e-06,(FLWO6:1e-06,(FLMO62:1e-06,(EN:1e-06,(MXSA3017:0.00746369,CRL0001:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00381065)100:1e-06)100:1e-06)100:0.00377561)100:0.0062029,(NI:1e-06,(FLSF54:1e-06,(CRL0030:1e-06,(CH:1e-06,(FLAB109:0.00399134,(FLSF33:1e-06,(FLSA185:1e-06,(FLBA140:1e-06,(FLSF47:1e-06,((DU:1e-06,(MXGT4:1e-06,TXMD3:1e-06)100:0.00300106)100:0.00744505,(MXED8:1e-06,(BJSL25:1e-06,(AR:1e-06,(FLCK18:1e-06,(TXGR3:1e-06,BJVL19:0.00419287)100:1e-06)100:1e-06)100:6.71745e-05)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00730754)100:1e-06)100:0.00422143)100:0.0030042)100:0.00243403)100:0.000944922);"
49,980000,1080000,14.0,31.0,"(BJSB3:1e-06,reference:1e-06,(NI:1e-06,(CH:1e-06,(DO:0.0199777,((CUSV6:1e-06,(CUVN10:1e-06,(HNDA09:1e-06,(FLWO6:1e-06,(FLMO62:1e-06,(BZBB1:0.0181008,(EN:1e-06,(MXSA3017:0.00746688,CRL0001:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.000602792)100:0.00315276)100:0.00397765)100:0.00758907,(FLSF54:1e-06,(FLSF33:1e-06,(FLBA140:1e-06,(FLSA185:1e-06,(FLAB109:0.00402708,(CRL0030:1e-06,(FLSF47:1e-06,(MXED8:1e-06,(BJSL25:1e-06,((SCCU3:1e-06,(DU:1e-06,(TXMD3:1e-06,MXGT4:9.39069e-05)100:0.00276787)100:0.00808273)100:1e-06,(FLCK18:1e-06,(AR:1e-06,(BJVL19:0.00415611,TXGR3:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0058586)100:0.00928805)100:0.00441003)100:0.000180478)100:6.34645e-05)100:0.000674284);"
50,1000000,1100000,24.0,35.0,"(DO:0.0201117,reference:1e-06,(CH:0.00742654,((AR:0.00389617,(BJVL19:0.00446525,(DU:1e-06,MXGT4:0.00229192)100:0.00469836)100:0.0108946)100:1e-06,((CUSV6:1e-06,(SCCU3:1e-06,(CUVN10:1e-06,(CUCA4:1e-06,(BZBB1:0.0181431,(FLMO62:1e-06,(HE:1e-06,(CRL0001:1e-06,(MXSA3017:0.0055884,(HNDA09:1e-06,EN:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00267847)100:0.00361965)100:0.00315802)100:0.00142061,(BJSB3:1e-06,(FLCK18:1e-06,(NI:1e-06,(LALC2:1e-06,(FLWO6:1e-06,(TXGR3:1e-06,(FLSF54:1e-06,((MXED8:1e-06,(BJSL25:1e-06,TXMD3:1e-06)100:1e-06)100:1e-06,(FLCK216:1e-06,(FLSF47:1e-06,(CRL0030:1e-06,(FLSA185:1e-06,(FLSF33:1e-06,(FLAB109:0.00293997,FLBA140:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00235101)100:1e-06)100:1e-06)100:0.00110409)100:1e-06)100:0.0057679)100:1e-06)100:0.00783595)100:0.0104733)100:1e-06);"
51,1020000,1120000,21.0,34.0,"(DU:0.00744884,reference:0.0125136,(CH:0.00560172,((BJVL19:0.0124942,AR:0.0039253)100:1e-06,(MXGT4:1e-06,(BJSB3:1e-06,(TXGR3:1e-06,((LALC2:1e-06,(CUSV6:1e-06,(HE:0.00573749,(CUVN10:1e-06,(BZBB1:0.0179163,(FLMO62:1e-06,(CRL0001:1e-06,((SCCU3:1e-06,MXSA3017:0.00559433)100:1e-06,(HNDA09:1e-06,(NI:1e-06,EN:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:8.91357e-06)100:0.00295964)100:0.00398715)100:0.00251699)100:0.00248035)100:1e-06,(FLCK18:1e-06,(FLWO6:1e-06,(FLSF54:1e-06,((MXED8:1e-06,(TXMD3:1e-06,BJSL25:1e-06)100:1e-06)100:1e-06,(CRL0030:1e-06,(FLSF47:1e-06,(FLSF33:1e-06,(FLSA185:1e-06,(FLBA140:1e-06,(FLCK216:1e-06,(CUCA4:1e-06,FLAB109:0.00235846)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0123184)100:1e-06)100:0.00761079)100:1e-06)100:1e-06)100:1e-06)100:0.00119867)100:1e-06);"
52,1040000,1140000,16.0,32.0,"(reference:0.0125242,(HE:0.00577832,NI:0.00564323)100:0.0112724,(CH:0.00560412,((AR:0.013573,(BJSB3:1e-06,(MXGT4:1e-06,(TXGR3:1e-06,BJVL19:0.0114648)100:1e-06)100:1e-06)100:1e-06)100:1e-06,(EN:1e-06,(DU:1e-06,((FLCK18:1e-06,(FLCK216:1e-06,(HNDA09:1e-06,TXMD3:0.000681946)100:1e-06)100:0.0133698)100:1e-06,(LALC2:1e-06,(CUCA4:1e-06,(FLSF47:1e-06,(CRL0030:1e-06,(BJSL25:1e-06,(FLAB109:1e-06,(FLBA140:1e-06,(FLSF33:1e-06,(FLSA185:1e-06,(MXED8:1e-06,(FLSF54:1e-06,(FLWO6:1e-06,(MXSA3017:1e-06,(FLMO62:1e-06,(BZBB1:1e-06,(CUVN10:1e-06,CRL0001:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0156798)100:0.00167343)100:1e-06)100:1e-06)100:1e-06)100:0.0104058)100:0.00103154)100:0.00194896);"
53,1060000,1160000,12.0,31.0,"(reference:0.0152292,(CH:0.00549216,DU:0.00740839)100:1e-06,((BJVL19:0.0115456,AR:0.0133939)100:1e-06,(HE:0.0056218,(MXED8:1e-06,(TXGR3:1e-06,(MXGT4:1e-06,(BJSL25:1e-06,(BJSB3:1e-06,(FLMO62:1e-06,(FLSA185:1e-06,(EN:1e-06,(NI:1e-06,(FLCK18:1e-06,(LALC2:1e-06,((FLAB109:1e-06,(FLSF54:1e-06,FLWO6:1e-06)100:1e-06)100:1e-06,((MXSA3017:1e-06,FLSF33:1e-06)100:1e-06,(FLBA140:1e-06,((CUVN10:1e-06,(CUCA4:1e-06,FLCK216:1e-06)100:1e-06)100:1e-06,(CRL0001:1e-06,((FLSF47:1e-06,HNDA09:1e-06)100:1e-06,(TXMD3:1e-06,CRL0030:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0084121)100:0.00793245)100:0.00907354);"
